Mach,Fuel Flow,Vibration N1 #1 Bearing,Vibration N2 #1 Bearing,Oil Temperature,EGT,Total Air Temperature,Oil Pressure,Oil Pressure Smoothed,Altitude,Indicated Fan Speed,Thrust Derate,Thrust Derate Smoothed,Core Speed,Oil Temperature Smoothed,DAYS_SINCE_INSTALL
0.6166666666666669,0.6682838852640649,0.22302158273381295,0.5,0.5121951219512195,0.7196261682242988,0.49731182795698925,0.6363636363636367,0.5769185409822253,0.6341543156059285,0.706586826347305,0.26694398780633766,0.29502520161290324,0.6714285714285726,0.5735514298547679,0.828899637243047
0.5833333333333333,0.6363412532315648,0.4532374100719424,0.17857142857142858,0.46341463414634143,0.37850467289719614,0.6236559139784946,0.7272727272727275,0.6265015584196778,0.2741935483870968,0.4670658682634725,0.53844594314021,0.47192036290322587,0.7428571428571438,0.5470005489843786,0.0891777509068924
0.3500000000000003,0.6156592391973409,0.3453237410071943,0.5714285714285714,0.4878048780487805,0.3738317757009346,0.5833333333333333,0.545454545454545,0.6173026703731779,0.11606364428945075,0.3592814371257482,0.6121965934932936,0.38207157258064517,0.47142857142857153,0.6445388531217242,0.33827085852478833
0.44166666666666665,0.6891820755878371,0.2733812949640288,0.39285714285714285,0.4390243902439024,0.6962616822429903,0.4301075268817205,0.6363636363636367,0.5230056440064015,0.6367698343504795,0.7425149700598803,0.23583451597853405,0.4106754032258065,0.6714285714285726,0.5823102260817485,0.7633010882708585
0.5166666666666668,0.07078665517665889,0.525179856115108,0.17857142857142858,0.6341463414634148,0.46261682242990654,0.3682795698924731,0.3636363636363633,0.4232667846011289,0.6682650392327812,0.5329341317365275,0.43013925494573674,0.46682963709677433,0.48571428571428754,0.8009806857313961,0.45374848851269645
0.30000000000000004,0.5605361196602241,0.2517985611510791,0.21428571428571427,0.5121951219512195,0.4439252336448596,0.771505376344086,0.45454545454545414,0.597119029567855,0.12925021795989539,0.2215568862275452,0.7787040814083288,0.6731149193548387,0.47142857142857153,0.6504903428656981,0.9198911729141475
0.5166666666666668,0.08777545241905699,0.33812949640287776,0.42857142857142855,0.41463414634146334,0.58411214953271,0.3870967741935484,0.45454545454545414,0.2859068317749127,0.6576939843068875,0.6167664670658679,0.3450303253841663,0.6141834677419354,0.5571428571428587,0.733636522433498,0.4987908101571946
0.5666666666666667,0.6474209036070417,0.28776978417266186,0.5,0.5365853658536586,0.5981308411214954,0.44354838709677424,0.545454545454545,0.3422289613343441,0.6193330427201396,0.6766467065868262,0.2941574477335958,0.30027217741935486,0.6428571428571441,0.7979987024005588,0.3981257557436517
0.47499999999999987,0.6055893389141943,0.32374100719424465,0.2857142857142857,0.29268292682926833,0.6121495327102804,0.4032258064516129,0.545454545454545,0.5250273776429957,0.6315387968613775,0.568862275449102,0.39967464026009236,0.49186995967741937,0.5285714285714302,0.48026775465389004,0.9501209189842804
0.6833333333333333,0.6333866797981041,0.15827338129496402,0.6428571428571428,0.5853658536585367,0.4158878504672896,0.6048387096774194,0.45454545454545414,0.5662707438295005,0.26482127288578905,0.47305389221556915,0.5216845427254496,0.6365322580645162,0.6142857142857139,0.5651357488646003,0.29292623941958884
0.575,0.7535393327588331,0.1366906474820144,0.42857142857142855,0.5365853658536586,0.5934579439252334,0.6236559139784946,0.45454545454545414,0.43682924774661025,0.18297733217088055,0.6287425149700594,0.34598539789395516,0.4330191532258066,0.7428571428571438,0.6159729500424218,0.3518742442563482
0.4250000000000005,0.05207435676474209,0.5179856115107915,0.39285714285714285,0.29268292682926833,0.4112149532710281,0.3467741935483871,0.45454545454545414,0.34344200151629956,0.6229293809938972,0.4251497005988023,0.5321195037531173,0.7286290322580645,0.35714285714285765,0.4339471976842839,0.5003022974607013
0.4916666666666665,0.6954243875415489,0.23741007194244607,0.3214285714285714,0.6585365853658538,0.6635514018691588,0.8924731182795699,0.6363636363636367,0.6901356246314538,0.16510462074978205,0.568862275449102,0.3885484119171554,0.5384828629032258,0.7714285714285722,0.51951389928632,0.7596735187424425
0.43333333333333335,0.5602609873199558,0.10071942446043164,0.2857142857142857,0.6829268292682928,0.43457943925233655,0.47580645161290325,0.545454545454545,0.816140173532137,0.6491935483870968,0.5389221556886223,0.4458723036300083,0.43264616935483874,0.5428571428571427,0.583551679393123,0.005441354292623941
0.6583333333333334,0.7081127662193771,0.05035971223021584,0.6071428571428571,0.46341463414634143,0.6775700934579438,0.3817204301075269,0.6363636363636367,0.5071687305197532,0.6667393199651265,0.8143712574850301,0.1627287227676096,0.489601814516129,0.7142857142857153,0.5551417377850978,0.2959492140266021
0.6250000000000002,0.5820509663917273,0.4388489208633094,0.14285714285714285,0.6341463414634148,0.47663551401869153,0.5967741935483871,0.6363636363636367,0.6480161738690917,0.5711639058413253,0.544910179640719,0.45129985124318195,0.5248840725806452,0.6000000000000014,0.6393671707341415,0.0662031438935913
0.15833333333333344,0.5559222331650868,0.2589928057553957,0.3214285714285714,0.5853658536585367,0.3317757009345792,0.5779569892473119,0.2727272727272725,0.3588240249347141,0.13687881429816914,0.2335329341317367,0.7472648530873756,0.47695564516129035,0.40000000000000036,0.684664620452164,0.879081015719468
0.44166666666666665,0.6395420411178137,0.3453237410071943,0.42857142857142855,0.5853658536585367,0.4252336448598131,0.6102150537634409,0.3636363636363633,0.3428860247662371,0.16357890148212728,0.4251497005988023,0.5610721238516534,0.8869455645161292,0.5428571428571427,0.7713979138593601,0.3579201934703748
0.5833333333333333,0.7073662070663549,0.38848920863309355,0.2857142857142857,0.24390243902439024,0.6915887850467288,0.3817204301075269,0.6363636363636367,0.37887288349759984,0.5868570183086312,0.7185628742514965,0.23255160689117788,0.6552671370967742,0.6000000000000014,0.582859210460648,0.7010278113663845
0.8166666666666671,0.46620706635479503,0.7122302158273383,0.3214285714285714,0.2195121951219512,0.3177570093457942,0.32795698924731187,0.2727272727272725,0.3801027714598604,0.7596992153443767,0.34730538922155674,0.6310073694469617,0.48957157258064526,0.3000000000000025,0.7172044218196332,0.403869407496977
0.4083333333333339,0.6628093069063155,0.37410071942446044,0.42857142857142855,0.4390243902439024,0.45327102803738306,0.543010752688172,0.3636363636363633,0.374425069497093,0.15605928509154315,0.44311377245508954,0.5158075492253165,0.32779737903225814,0.5428571428571427,0.587993462095123,0.4383313180169286
0.8583333333333336,0.5450660347162378,0.2302158273381295,0.21428571428571427,0.4390243902439024,0.5046728971962615,0.26881720430107525,0.45454545454545414,0.4020891247578131,0.7919572798605057,0.479041916167664,0.47308087827588646,0.5123790322580645,0.41428571428571637,0.5323900783550437,0.9830713422007253
0.7000000000000004,0.6006401575772499,0.2949640287769784,0.5357142857142857,0.4390243902439024,0.485981308411215,0.29569892473118276,0.6363636363636367,0.6778030494482348,0.789559721011334,0.6526946107784433,0.2924500418912878,0.3316129032258065,0.5714285714285712,0.5251409891700352,0.18228536880290205
0.8583333333333336,0.02499076695802044,0.4460431654676259,0.3214285714285714,0.6097560975609757,0.16355140186915884,0.5833333333333333,0.18181818181818166,0.4182798416308646,0.247384481255449,0.10778443113772429,0.8961804427530513,0.006255040322580632,0.3000000000000025,0.7473299396117179,0.45828295042321643
0.6500000000000001,0.769789351224917,0.32374100719424465,0.17857142857142858,0.6585365853658538,0.7850467289719627,0.4354838709677419,0.545454545454545,0.25334007244545553,0.5503487358326068,0.8502994011976046,0.12818245548898002,0.7491582661290322,0.7428571428571438,0.7794642411538657,0.80683192261185
0.6666666666666667,0.7753293118306046,0.23741007194244607,0.3214285714285714,0.31707317073170715,0.7289719626168227,0.4086021505376344,0.9090909090909092,0.7993260887878009,0.5579773321708805,0.8562874251497004,0.11566880723412466,0.38120463709677427,0.7000000000000011,0.7498627539052745,0.12605804111245467
0.5000000000000002,0.7473839714391235,0.12949640287769784,0.3214285714285714,0.4878048780487805,0.5887850467289719,0.6048387096774194,0.545454545454545,0.5919130654536264,0.18766346992153443,0.6287425149700594,0.3416741370761102,0.30590221774193554,0.7285714285714295,0.6127227129809842,0.36970979443772667
0.6000000000000003,0.6395420411178137,0.15827338129496402,0.42857142857142855,0.6097560975609757,0.5747663551401869,0.49731182795698925,0.545454545454545,0.4789318507286655,0.5820619006102877,0.634730538922156,0.34643972906229464,0.46213205645161287,0.6428571428571441,0.6991440834456251,0.371825876662636
0.6583333333333334,0.5606303089991382,0.381294964028777,0.5357142857142857,0.5609756097560976,0.485981308411215,0.4139784946236559,0.545454545454545,0.6838177070171003,0.8080863121185702,0.6107784431137722,0.3667307452741009,0.36454637096774195,0.6142857142857139,0.5017717223137197,0.1103385731559855
0.48333333333333317,0.6699495260371784,0.20143884892086328,0.17857142857142858,0.5853658536585367,0.5514018691588785,0.3870967741935484,0.545454545454545,0.5791087524218685,0.5589581517000872,0.6766467065868262,0.26686338066356774,0.2298840725806452,0.6000000000000014,0.5016095223835899,0.24969770253929865
0.6333333333333335,0.6159054536501293,0.3525179856115109,0.17857142857142858,0.4878048780487805,0.45327102803738306,0.4139784946236559,0.6363636363636367,0.799696739954511,0.6409110723626853,0.6227544910179645,0.3443463859909671,0.4594052419354839,0.6428571428571441,0.5100189649149067,0.04353083434099154
0.6583333333333334,0.47015825433952985,0.5179856115107915,0.46428571428571425,0.24390243902439024,0.35046728971962615,0.32258064516129037,0.3636363636363633,0.38635329795299356,0.7454228421970358,0.3532934131736525,0.6169499722760281,0.6211441532258064,0.31428571428571495,0.5406123671208265,0.6834945586457073
0.9083333333333339,0.49377049119783345,0.30935251798561153,0.14285714285714285,0.4878048780487805,0.16355140186915884,0.489247311827957,0.3636363636363633,0.42924774660938425,0.23060156931124673,0.10778443113772429,0.8642307025278887,0.5215070564516129,0.257142857142858,0.6171333033887301,0.7648125755743651
0.5333333333333334,0.5621645451187985,0.40287769784172667,0.14285714285714285,0.5121951219512195,0.5327102803738315,0.5698924731182795,0.545454545454545,0.48961334344200225,0.5869659982563209,0.5089820359281436,0.48733612934270976,0.44979334677419364,0.5714285714285712,0.5679305784299045,0.7714631197097944
0.5333333333333334,0.7635110180967624,0.22302158273381295,0.3214285714285714,0.5365853658536586,0.7897196261682242,0.521505376344086,0.6363636363636367,0.6279504675259044,0.5684394071490846,0.8862275449101791,0.11481388299262567,0.07246975806451615,0.8000000000000025,0.7370177671308076,0.3869407496977025
0.5583333333333333,0.7211621322171613,0.18705035971223025,0.3214285714285714,0.5609756097560976,0.6635514018691588,0.47043010752688175,0.6363636363636367,0.5985342431134697,0.5681124673060157,0.7904191616766463,0.19583383203914084,0.3910735887096775,0.7142857142857153,0.7106727554025056,0.23428053204353086
0.341666666666667,0.8912963190939309,0.28776978417266186,0.5,0.2682926829268293,0.6915887850467288,0.5376344086021505,0.8181818181818183,0.7991407632044467,0.15202702702702703,0.8443113772455089,0.10372185161934865,0.24830645161290327,0.7857142857142865,0.6542646104706291,0.11819830713422008
0.6583333333333334,0.7283023513480242,0.28776978417266186,0.39285714285714285,0.5365853658536586,0.6308411214953269,0.45430107526881713,0.6363636363636367,0.7750989807092914,0.6088709677419355,0.8203592814371259,0.16840297709047297,0.30288306451612906,0.7285714285714295,0.6069459000848427,0.12877871825876663
0.39166666666666683,0.08839098855102795,0.539568345323741,0.25,0.6585365853658538,0.5186915887850465,0.8575268817204301,0.545454545454545,0.4288265521017589,0.16652136006974716,0.37724550898203546,0.6082859257486082,0.6357409274193548,0.6571428571428584,0.9167477666317305,0.493651753325272
0.4916666666666665,0.8334359226886618,0.23741007194244607,0.5357142857142857,0.41463414634146334,0.6121495327102804,0.521505376344086,0.8181818181818183,0.8889731277904129,0.17044463818657368,0.7305389221556888,0.19466380714863224,0.20232862903225807,0.7714285714285722,0.6516319808354547,0.029020556227327694
0.55,0.754154868890804,0.12949640287769784,0.3214285714285714,0.6341463414634148,0.7242990654205603,0.7311827956989246,0.545454545454545,0.46900850812905404,0.2995858761987794,0.7125748502994016,0.26444028109909057,0.34187500000000004,0.8428571428571434,0.7705370065379045,0.35610640870616683
0.5000000000000002,0.523328819401699,0.43165467625899284,0.6785714285714285,0.6341463414634148,0.24766355140186924,0.5967741935483871,0.2727272727272725,0.4735068654704726,0.17818221447253707,0.1916167664670656,0.8081452296448643,0.1135383064516129,0.35714285714285765,0.661569845785297,0.3712212817412333
0.341666666666667,0.10784193032130984,0.47482014388489213,0.42857142857142855,0.6097560975609757,0.48130841121495305,0.672043010752688,0.45454545454545414,0.30432145564821766,0.14178291194420228,0.44311377245508954,0.5539347277554818,0.613039314516129,0.6000000000000014,0.7527324449767931,0.4987908101571946
0.9750000000000003,0.6474209036070417,0.4100719424460432,0.21428571428571427,0.41463414634146334,0.37850467289719614,0.6236559139784946,0.7272727272727275,0.8174543003959229,0.2690714908456844,0.48502994011976064,0.5048254366830893,0.34147177419354846,0.6285714285714299,0.5403690672256323,0.03536880290205562
0.29166666666666674,0.5260371783823711,0.48920863309352525,0.39285714285714285,0.7073170731707319,0.4112149532710281,0.5295698924731183,0.3636363636363633,0.34455395501642627,0.5904533565823888,0.46107784431137677,0.5311058078667685,0.6764717741935484,0.514285714285716,0.6898363028397467,0.2542321644498186
0.45833333333333326,0.15166810291764127,0.4460431654676259,0.35714285714285715,0.6585365853658538,0.7897196261682242,0.543010752688172,0.6363636363636367,0.5213882570971275,0.5587401918047079,0.8562874251497004,0.1390693050442973,0.21172883064516135,0.8000000000000025,0.824268852622648,0.46644498186215233
0.4916666666666665,0.7386433583651362,0.4388489208633094,0.3214285714285714,0.4878048780487805,0.5327102803738315,0.543010752688172,0.45454545454545414,0.28381770701709996,0.17425893635571055,0.5868263473053892,0.36170379073408676,0.5128629032258064,0.6428571428571441,0.4965064630433691,0.42049576783555015
0.45833333333333326,0.6434814723624277,0.4532374100719424,0.5,0.5121951219512195,0.44859813084112155,0.6451612903225806,0.45454545454545414,0.37954679470979613,0.19812554489973846,0.4670658682634725,0.5356149225805032,0.4623336693548388,0.6142857142857139,0.5839883715127012,0.4017533252720677
0.3583333333333336,0.8558247322417827,0.22302158273381295,0.14285714285714285,0.6341463414634148,0.7523364485981303,0.6908602150537634,0.6363636363636367,0.6872883497599194,0.06887532693984307,0.7305389221556888,0.2327372475836177,0.35004536290322585,0.8285714285714292,0.5921357987722704,0.7379081015719468
0.7916666666666672,0.16324018219869507,0.5539568345323741,0.39285714285714285,0.5609756097560976,0.7803738317757012,0.5026881720430108,0.7272727272727275,0.43543088198129887,0.5917611159546644,0.8982035928143706,0.10052443495614238,0.7343800403225806,0.8000000000000025,0.7739120127763641,0.4888149939540507
0.55,0.7773886864458945,0.15827338129496402,0.21428571428571427,0.5853658536585367,0.6869158878504673,0.6451612903225806,0.545454545454545,0.33852244966725564,0.140693112467306,0.6407185628742518,0.3302376933655436,0.45158770161290324,0.7285714285714295,0.699487198682438,0.8146916565900846
0.5416666666666667,0.6994952603717839,0.16546762589928057,0.46428571428571425,0.5365853658536586,0.6168224299065419,0.4139784946236559,0.45454545454545414,0.3863027546120801,0.5671316477768091,0.7365269461077837,0.2248768298432069,0.3426663306451614,0.6714285714285726,0.6190360333383236,0.38240628778718255
0.4250000000000005,0.46798702449833807,0.28776978417266186,0.42857142857142855,0.7560975609756095,0.37850467289719614,0.543010752688172,0.3636363636363633,0.41849886277482895,0.6478857890148213,0.33532934131736525,0.6688805133453674,0.7561995967741936,0.41428571428571637,0.45846434096920685,0.741837968561064
0.575,0.5677705281300013,0.42446043165467634,0.39285714285714285,0.6829268292682928,0.4906542056074765,0.5698924731182795,0.545454545454545,0.7127621935809962,0.6360069747166521,0.5628742514970062,0.43016123871194667,0.39414818548387104,0.6571428571428584,0.7828517243100261,0.12212817412333737
0.5583333333333333,0.12298411916779517,0.3165467625899281,0.3214285714285714,0.6829268292682928,0.6355140186915889,0.6639784946236559,0.3636363636363633,0.3433577626147759,0.3618134263295554,0.6227544910179645,0.3671459941914004,0.5810433467741936,0.7285714285714295,0.6016993561910464,0.5961305925030229
0.5833333333333333,0.6577619106241537,0.10071942446043164,0.3214285714285714,0.31707317073170715,0.5233644859813085,0.20161290322580647,0.545454545454545,0.5432398281526414,0.6749128160418483,0.6706586826347305,0.2344202270190257,0.3853326612903226,0.5,0.8101325048659973,0.33978234582829503
0.7000000000000004,0.7472608642127294,0.1366906474820144,0.42857142857142855,0.36585365853658525,0.7943925233644857,0.48118279569892475,0.545454545454545,0.5447561283800866,0.6360069747166521,0.8682634730538918,0.12916928232773886,0.3359677419354839,0.757142857142858,0.5948557668313619,0.36638452237001207
0.341666666666667,0.5678640526898929,0.3309352517985612,0.25,0.6097560975609757,0.4065420560747661,0.6048387096774194,0.3636363636363633,0.46154494145396363,0.22972972972972974,0.2994011976047899,0.7064263433913134,0.6288860887096774,0.4571428571428573,0.8684121874532114,0.9328899637243047
0.4166666666666672,0.6866921088267881,0.19424460431654678,0.46428571428571425,0.5365853658536586,0.6728971962616823,0.47043010752688175,0.45454545454545414,0.2839356414792338,0.5841325196163906,0.7245508982035931,0.24975512527082777,0.5348588709677419,0.6714285714285726,0.6825435444427805,0.2593712212817412
0.5250000000000001,0.6954243875415489,0.2589928057553957,0.17857142857142858,0.5609756097560976,0.6355140186915889,0.4139784946236559,0.6363636363636367,0.5803891837250443,0.5635353095030514,0.706586826347305,0.24945956574733813,0.4180947580645162,0.6428571428571441,0.5431638967909365,0.7666263603385731
0.47499999999999987,0.77223199556814,0.15827338129496402,0.14285714285714285,0.5121951219512195,0.6915887850467288,0.6370967741935484,0.545454545454545,0.5193159801196181,0.13687881429816914,0.6167664670658679,0.35442716411858527,0.4100252016129033,0.757142857142858,0.6523119728502271,0.9948609431680773
0.4250000000000005,0.7248553490089868,0.32374100719424465,0.2857142857142857,0.4878048780487805,0.570093457943925,0.6451612903225806,0.6363636363636367,0.6199309241007498,0.18036181342632956,0.5988023952095807,0.38918594113724464,0.5053679435483871,0.7285714285714295,0.6650384289065228,0.23669891172914145
0.7000000000000004,0.7397513234026838,0.30935251798561153,0.3214285714285714,0.2682926829268293,0.6121495327102804,0.27419354838709675,0.6363636363636367,0.6498862774829401,0.6392763731473409,0.8323353293413174,0.11278404857923804,0.4427268145161291,0.6428571428571441,0.4498490292958026,0.09008464328899637
0.18333333333333335,0.680659854733473,0.48920863309352525,0.3214285714285714,0.5609756097560976,0.46728971962616805,0.6102150537634409,0.545454545454545,0.6435346643079765,0.17393199651264168,0.5329341317365275,0.4496681672622639,0.4487197580645162,0.6428571428571441,0.5308866097719216,0.16142684401451027
0.5583333333333333,0.7569863350978703,0.2589928057553957,0.03571428571428571,0.4390243902439024,0.6074766355140184,0.29569892473118276,0.7272727272727275,0.6756465335692017,0.5524193548387097,0.8143712574850301,0.12458200311192423,0.5576612903225806,0.6571428571428584,0.519669860757598,0.09250302297460702
0.47499999999999987,0.7648651975870984,0.15107913669064751,0.5357142857142857,0.4390243902439024,0.5794392523364484,0.5483870967741935,0.6363636363636367,0.5152725128464315,0.19605492589363557,0.634730538922156,0.31660287303397955,0.44009072580645164,0.7000000000000011,0.6620689224933871,0.28415961305925025
0.44999999999999996,0.8217407361812139,0.28057553956834536,0.25,0.5121951219512195,0.6728971962616823,0.6317204301075269,0.6363636363636367,0.7602897818212444,0.18450305143853532,0.7425149700598803,0.2251919304922165,0.08856350806451614,0.8000000000000025,0.6551379947097864,0.17291414752116083
0.43333333333333335,0.6665025236981412,0.3597122302158273,0.35714285714285715,0.5365853658536586,0.48130841121495305,0.27419354838709675,0.545454545454545,0.649903125263247,0.6501743679163035,0.7005988023952092,0.23038986988053042,0.2913659274193549,0.5571428571428587,0.6494422817787093,0.059854897218863355
0.4250000000000005,0.6544380155115106,0.42446043165467634,0.46428571428571425,0.6097560975609757,0.48130841121495305,0.6370967741935484,0.3636363636363633,0.3194507623620595,0.17807323452484744,0.47305389221556915,0.5222316942400089,0.6619254032258065,0.6142857142857139,0.643316115186904,0.405683192261185
0.28333333333333344,0.531224375230826,0.26618705035971224,0.5714285714285714,0.6341463414634148,0.26635514018691575,0.6370967741935484,0.3636363636363633,0.5113806755959889,0.11780732345248475,0.18562874251497075,0.8122610792075095,0.4649193548387098,0.4285714285714288,0.7673242002295746,0.8503627569528416
0.675,0.7670811276621938,0.3597122302158273,0.42857142857142855,0.5609756097560976,0.7149532710280373,0.48118279569892475,0.8181818181818183,0.741470811220621,0.5710549258936356,0.8682634730538918,0.1277867476972005,0.632827620967742,0.7714285714285722,0.6881706343264957,0.06166868198307134
0.2500000000000002,0.6625843900036932,0.43165467625899284,0.6071428571428571,0.4878048780487805,0.5373831775700935,0.6317204301075269,0.45454545454545414,0.5325077920983912,0.11105056669572799,0.4131736526946108,0.5707816205943921,0.3204284274193549,0.5428571428571427,0.5377426760493087,0.7877871825876662
0.6833333333333333,0.7369198571956175,0.17266187050359713,0.5,0.5121951219512195,0.7289719626168227,0.4354838709677419,0.45454545454545414,0.4450341167551173,0.6387314734088928,0.8502994011976046,0.14167804530121422,0.45716733870967746,0.7285714285714295,0.6651132904127364,0.26360338573155984
0.6500000000000001,0.7388491813369444,0.28776978417266186,0.2857142857142857,0.5365853658536586,0.8037383177570097,0.42204301075268813,0.6363636363636367,0.48851823772217884,0.6325196163905842,0.8323353293413174,0.1535785907428803,0.5871370967741936,0.7857142857142865,0.6603471078504759,0.9534461910519951
0.3333333333333337,0.6295703557798843,0.4532374100719424,0.17857142857142858,0.5609756097560976,0.37850467289719614,0.5967741935483871,0.45454545454545414,0.6314211102687217,0.18297733217088055,0.43113772455089805,0.5549410957197607,0.5214314516129033,0.5428571428571427,0.5880184159305291,0.07587666263603385
0.5166666666666668,0.5914071155976857,0.4532374100719424,0.21428571428571427,0.5853658536585367,0.45327102803738306,0.4032258064516129,0.45454545454545414,0.6436189032095019,0.6083260680034874,0.5628742514970062,0.40250566081979905,0.07451108870967742,0.514285714285716,0.5848180865399009,0.20405078597339782
0.44999999999999996,0.5331242151914318,0.26618705035971224,0.39285714285714285,0.6097560975609757,0.5186915887850465,0.49731182795698925,0.545454545454545,0.5195686968241926,0.6420008718395815,0.4550898203592819,0.5379281033139306,0.7006804435483871,0.5,0.819864500673753,0.9192865779927448
0.341666666666667,0.6962386064261974,0.15827338129496402,0.2857142857142857,0.6829268292682928,0.5981308411214954,0.7231182795698925,0.545454545454545,0.6591862522112706,0.12794245858761988,0.4670658682634725,0.5233088987842976,0.5309375,0.6571428571428584,0.700684982781854,0.9156590084643288
0.5833333333333333,0.7487381509294597,0.15827338129496402,0.25,0.4878048780487805,0.6495327102803738,0.2876344086021505,0.6363636363636367,0.4723780641900426,0.5592850915431561,0.8023952095808387,0.132469289899925,0.4436139112903226,0.6285714285714299,0.5481359484952835,0.3174123337363966
0.3833333333333335,0.10648775083097378,0.48201438848920863,0.46428571428571425,0.6829268292682928,0.48130841121495305,0.672043010752688,0.3636363636363633,0.3778114733383866,0.13916739319965127,0.4371257485029938,0.5619734582662624,0.5487096774193548,0.6142857142857139,0.7381406897240099,0.4984885126964933
0.3666666666666669,0.7882448848947434,0.15827338129496402,0.03571428571428571,0.6097560975609757,0.7149532710280373,0.6155913978494623,0.545454545454545,0.6435178165276714,0.11780732345248475,0.6167664670658679,0.34365267603500793,0.17132560483870968,0.7285714285714295,0.6908594100913312,0.9924425634824667
0.3666666666666669,0.8761800935614921,0.3525179856115109,0.17857142857142858,0.4878048780487805,0.8037383177570097,0.6155913978494623,0.6363636363636367,0.5546963187600031,0.1270706190061029,0.7844311377245514,0.168366337480123,0.2750352822580645,0.814285714285715,0.4665680990168184,0.805018137847642
0.4083333333333339,0.8699377816077805,0.16546762589928057,0.10714285714285714,0.4878048780487805,0.7336448598130842,0.5698924731182795,0.545454545454545,0.44751074045994343,0.11083260680034875,0.7365269461077837,0.18988844459968782,0.7315020161290323,0.7428571428571438,0.6035209861755746,0.8811970979443772
0.675,0.756490508432845,0.32374100719424465,0.5714285714285714,0.4878048780487805,0.7710280373831773,0.4301075268817205,0.6363636363636367,0.5932271923174124,0.619768962510898,0.8622754491017961,0.12704662756813134,0.3051058467741936,0.7285714285714295,0.6769975545241307,0.8449214026602176
0.26666666666666683,0.5222680167425828,0.26618705035971224,0.17857142857142858,0.5853658536585367,0.22429906542056077,0.5698924731182795,0.2727272727272725,0.31370566927807175,0.15387968613775066,0.17365269461077837,0.8103484915472418,0.74625,0.31428571428571495,0.6687627888406444,0.7100967351874243
0.6416666666666668,0.7656038409454635,0.16546762589928057,0.39285714285714285,0.5365853658536586,0.6869158878504673,0.4086021505376344,0.545454545454545,0.43391458175385367,0.5422842197035745,0.8323353293413174,0.13495101284096211,0.5621572580645161,0.7142857142857153,0.7586340270499576,0.36064087061668676
